posting_id,skill
JP136522,Spark
JP136522,Statistics
JP136522,ETL
JP114025,SQL
JP114025,Python
JP114025,Tableau
JP114025,Databricks
JP131038,SQL
JP131038,Excel
JP131038,Tableau
JP131038,Snowflake
JP131038,Machine Learning
JP131038,LLMs
JP131038,RAG
JP131038,Statistics
JP131038,ETL
JP131038,Git
JP121010,SQL
JP121010,Python
JP107278,SQL
JP107278,Python
JP107278,Azure
JP107278,Spark
JP107278,dbt
JP107278,Statistics
JP107278,ETL
JP108320,SQL
JP108320,Excel
JP108320,Azure
JP108320,AWS
JP108320,GenAI
JP123181,SQL
JP123181,Power BI
JP123181,Spark
JP123181,Machine Learning
JP123181,Data Modelling
JP123181,ETL
JP114115,Spark
JP114115,dbt
JP114115,Machine Learning
JP114115,GenAI
JP114115,Statistics
JP114115,Data Modelling
JP114115,ETL
JP111562,Python
JP111562,Excel
JP111562,Machine Learning
JP111562,LLMs
JP111562,GenAI
JP111562,RAG
JP111562,MLOps
JP111562,ETL
JP103984,SQL
JP103984,Python
JP103984,Azure
JP103984,Git
JP114016,SQL
JP114016,Excel
JP114016,Power BI
JP114016,AWS
JP114016,Machine Learning
JP114016,LLMs
JP114016,GenAI
JP114016,Prompt Engineering
JP114016,MLOps
JP110590,Python
JP110590,AWS
JP110590,Snowflake
JP110590,Databricks
JP110590,dbt
JP110590,Machine Learning
JP110590,Statistics
JP110590,Git
JP100985,Excel
JP100985,Tableau
JP100985,Snowflake
JP100985,Airflow
JP122085,SQL
JP122085,Python
JP122085,Azure
JP122085,Snowflake
JP122085,Databricks
JP122085,dbt
JP122085,Machine Learning
JP122085,ETL
JP122085,Git
JP106386,SQL
JP106386,Excel
JP106386,dbt
JP106386,MLOps
JP106386,Statistics
JP115540,SQL
JP115540,Python
JP115540,Power BI
JP115540,AWS
JP117582,SQL
JP117582,Python
JP117582,Azure
JP117582,AWS
JP117582,Snowflake
JP117582,Airflow
JP117582,Machine Learning
JP117582,LLMs
JP117582,GenAI
JP117582,Prompt Engineering
JP117582,MLOps
JP117582,Data Modelling
JP117582,Git
JP104489,SQL
JP104489,Excel
JP104489,Power BI
JP104489,Databricks
JP104489,Machine Learning
JP104489,LLMs
JP104489,GenAI
JP104489,Prompt Engineering
JP104489,MLOps
JP104489,Statistics
JP104489,A/B Testing
JP100298,SQL
JP100298,Python
JP100298,Power BI
JP100298,Machine Learning
JP100298,GenAI
JP100298,Prompt Engineering
JP134132,SQL
JP134132,Power BI
JP134132,Tableau
JP134132,Machine Learning
JP134132,ETL
JP112259,SQL
JP112259,Python
JP112259,Excel
JP112259,Tableau
JP112259,AWS
JP112259,Machine Learning
JP112259,LLMs
JP112259,Statistics
JP118910,SQL
JP118910,Python
JP118910,Power BI
JP118910,dbt
JP118910,RAG
JP118910,Statistics
JP118910,Data Modelling
JP118910,ETL
JP112131,SQL
JP112131,Azure
JP112131,Machine Learning
JP112131,LLMs
JP112131,GenAI
JP112131,RAG
JP112131,MLOps
JP130777,SQL
JP130777,Python
JP130777,Machine Learning
JP130777,LLMs
JP130777,GenAI
JP130777,Prompt Engineering
JP130777,Data Modelling
JP119849,SQL
JP119849,AWS
JP119849,Machine Learning
JP110351,SQL
JP110351,Power BI
JP110351,AWS
JP110351,Snowflake
JP110351,Machine Learning
JP110410,Python
JP110410,Power BI
JP110410,Tableau
JP110410,Azure
JP110410,AWS
JP110410,Spark
JP110410,Machine Learning
JP110410,LLMs
JP110410,GenAI
JP110410,MLOps
JP110410,ETL
JP134481,SQL
JP134481,Python
JP134481,Excel
JP134481,Power BI
JP134481,Tableau
JP134481,ETL
JP121585,SQL
JP121585,Python
JP121585,Tableau
JP121585,Spark
JP121585,Machine Learning
JP121585,LLMs
JP121585,GenAI
JP121585,MLOps
JP121043,SQL
JP121043,Python
JP121043,Tableau
JP121043,Databricks
JP121043,Airflow
JP137365,SQL
JP137365,Excel
JP137365,Azure
JP137365,Spark
JP137365,Data Modelling
JP115351,SQL
JP115351,R
JP115351,AWS
JP115351,Snowflake
JP115351,dbt
JP115351,Machine Learning
JP115351,LLMs
JP115351,RAG
JP115351,Prompt Engineering
JP115351,MLOps
JP115351,Data Modelling
JP127442,SQL
JP127442,Python
JP127442,AWS
JP127442,Snowflake
JP127442,Airflow
JP127442,RAG
JP107157,SQL
JP107157,Python
JP107157,Excel
JP107157,Power BI
JP107157,Tableau
JP107157,Snowflake
JP107157,Machine Learning
JP107157,RAG
JP107157,MLOps
JP107157,ETL
JP127866,SQL
JP127866,Python
JP127866,Excel
JP127866,Power BI
JP127866,Machine Learning
JP130994,Excel
JP130994,Power BI
JP130994,AWS
JP130994,Spark
JP130994,Machine Learning
JP130994,LLMs
JP130994,GenAI
JP130994,ETL
JP118570,SQL
JP118570,Python
JP118570,Tableau
JP118570,Machine Learning
JP118570,Data Modelling
JP118570,ETL
JP103116,Python
JP103116,Power BI
JP103116,AWS
JP103116,dbt
JP103116,Data Modelling
JP124202,SQL
JP124202,Excel
JP124202,Power BI
JP124202,A/B Testing
JP124202,Data Modelling
JP125359,SQL
JP125359,AWS
JP125359,dbt
JP125359,MLOps
JP128289,SQL
JP128289,Python
JP128289,Azure
JP128289,ETL
JP113022,SQL
JP113022,Python
JP113022,Excel
JP113022,R
JP113022,AWS
JP113022,Snowflake
JP113022,Data Modelling
JP105452,SQL
JP105452,Python
JP105452,Excel
JP105452,Power BI
JP105452,Databricks
JP105452,Machine Learning
JP128465,SQL
JP128465,Python
JP128465,Excel
JP128465,Snowflake
JP128465,Machine Learning
JP128465,LLMs
JP128465,A/B Testing
JP101637,SQL
JP101637,Python
JP101637,Excel
JP101637,AWS
JP101637,Machine Learning
JP101637,LLMs
JP101637,MLOps
JP100864,Python
JP100864,Power BI
JP100864,Tableau
JP100864,Snowflake
JP100864,Airflow
JP130829,SQL
JP130829,Python
JP130829,AWS
JP130829,Machine Learning
JP130829,LLMs
JP130829,GenAI
JP130829,Statistics
JP110603,SQL
JP110603,Python
JP110603,Excel
JP110603,Power BI
JP110603,Azure
JP110603,AWS
JP114894,Azure
JP114894,AWS
JP114894,Databricks
JP114894,Airflow
JP114894,Machine Learning
JP114894,GenAI
JP114894,MLOps
JP114894,Statistics
JP114894,ETL
JP127618,SQL
JP127618,Excel
JP127618,Power BI
JP127618,Spark
JP127618,dbt
JP127618,Airflow
JP127618,Machine Learning
JP127618,LLMs
JP127618,GenAI
JP127618,Statistics
JP130593,SQL
JP130593,Python
JP130593,Excel
JP130593,Azure
JP130593,AWS
JP130593,Data Modelling
JP122195,SQL
JP122195,Databricks
JP122195,Machine Learning
JP122195,LLMs
JP122195,GenAI
JP122195,RAG
JP134532,SQL
JP134532,Python
JP134532,Excel
JP134532,Power BI
JP134532,Azure
JP134532,Spark
JP134532,ETL
JP134292,SQL
JP134292,Python
JP134292,AWS
JP134292,GenAI
JP134292,Git
JP113825,SQL
JP113825,Python
JP113825,Excel
JP113825,Power BI
JP113825,GenAI
JP113825,ETL
JP133538,SQL
JP133538,R
JP133538,Azure
JP133538,Snowflake
JP133538,Machine Learning
JP133538,Statistics
JP133538,ETL
JP106717,SQL
JP106717,Python
JP106717,Excel
JP106717,Power BI
JP106717,Snowflake
JP106717,Spark
JP105507,SQL
JP105507,Power BI
JP105507,Tableau
JP105507,R
JP105507,Azure
JP105507,Machine Learning
JP130270,SQL
JP130270,Excel
JP130270,Azure
JP130270,Databricks
JP130270,Airflow
JP130270,ETL
JP106807,SQL
JP106807,Python
JP106807,Excel
JP106807,Power BI
JP106807,AWS
JP106807,Spark
JP106807,Statistics
JP133212,SQL
JP133212,Excel
JP133212,Tableau
JP133212,Machine Learning
JP133212,LLMs
JP133212,GenAI
JP133212,RAG
JP133212,MLOps
JP106129,SQL
JP106129,Excel
JP106129,Power BI
JP106129,Snowflake
JP106129,Airflow
JP106129,Machine Learning
JP106129,LLMs
JP106129,GenAI
JP106129,Prompt Engineering
JP116994,Python
JP116994,Power BI
JP116994,R
JP116994,Azure
JP104741,SQL
JP104741,Python
JP104741,Power BI
JP104741,R
JP104741,Snowflake
JP104741,Machine Learning
JP104741,LLMs
JP125918,Python
JP125918,Power BI
JP125918,dbt
JP125918,Machine Learning
JP125918,LLMs
JP125918,GenAI
JP125918,MLOps
JP125918,Statistics
JP125918,ETL
JP108584,SQL
JP108584,Python
JP108584,Excel
JP108584,Power BI
JP108584,Tableau
JP108584,Machine Learning
JP108584,GenAI
JP122323,SQL
JP122323,Python
JP122323,Excel
JP122323,AWS
JP122323,Databricks
JP122323,ETL
JP115840,Python
JP115840,Power BI
JP115840,AWS
JP115840,Machine Learning
JP115840,LLMs
JP115840,GenAI
JP115840,Git
JP107828,SQL
JP107828,Python
JP107828,Excel
JP107828,Power BI
JP107828,R
JP107828,Azure
JP107828,Databricks
JP107828,Spark
JP138877,SQL
JP138877,LLMs
JP132705,Python
JP132705,Excel
JP132705,AWS
JP132705,RAG
JP132705,MLOps
JP137649,SQL
JP137649,Python
JP137649,Excel
JP137649,Power BI
JP137649,Databricks
JP137649,Spark
JP137649,ETL
JP137649,Git
JP116163,Python
JP116163,Power BI
JP116163,Azure
JP116163,dbt
JP116163,Machine Learning
JP116163,LLMs
JP116163,GenAI
JP116163,RAG
JP116163,MLOps
JP104423,SQL
JP104423,Power BI
JP104423,AWS
JP139726,SQL
JP139726,Excel
JP139726,Power BI
JP139726,LLMs
JP139726,Git
JP122984,SQL
JP122984,Python
JP122984,Power BI
JP122984,Spark
JP119336,SQL
JP119336,Excel
JP119336,Azure
JP119336,Machine Learning
JP119336,Git
JP118057,SQL
JP118057,Python
JP118057,Power BI
JP118057,Machine Learning
JP118057,LLMs
JP118057,GenAI
JP118057,RAG
JP118057,MLOps
JP132412,SQL
JP132412,Power BI
JP132412,Machine Learning
JP132412,LLMs
JP132412,GenAI
JP132412,Git
JP129961,SQL
JP129961,Python
JP129961,Excel
JP129961,Machine Learning
JP129961,Data Modelling
JP105074,SQL
JP105074,Python
JP105074,Excel
JP105074,Power BI
JP105074,Tableau
JP105074,R
JP105074,Azure
JP105074,dbt
JP105074,Machine Learning
JP105074,A/B Testing
JP127111,Python
JP127111,R
JP127111,Azure
JP127111,Snowflake
JP127111,Airflow
JP105736,SQL
JP105736,Python
JP105736,Power BI
JP105736,Tableau
JP105736,Machine Learning
JP105736,MLOps
JP105736,Git
JP136631,Python
JP136631,Power BI
JP136631,Azure
JP136631,AWS
JP136631,Databricks
JP136631,GenAI
JP136631,Statistics
JP100605,Python
JP100605,Power BI
JP100605,AWS
JP100605,Databricks
JP100605,Airflow
JP100605,Machine Learning
JP100605,A/B Testing
JP100605,ETL
JP100605,Git
JP113888,SQL
JP113888,Python
JP113888,Excel
JP113888,Power BI
JP113888,Azure
JP113888,Databricks
JP113888,dbt
JP138633,SQL
JP138633,Power BI
JP138633,Airflow
JP138633,LLMs
JP138633,Prompt Engineering
JP138633,ETL
JP108017,SQL
JP108017,Python
JP108017,Excel
JP108017,Power BI
JP108017,Azure
JP108017,Airflow
JP108017,Machine Learning
JP108017,Statistics
JP103288,SQL
JP103288,Power BI
JP103288,Databricks
JP103288,Machine Learning
JP103288,LLMs
JP103288,ETL
JP129981,Python
JP129981,Azure
JP129981,AWS
JP129981,Git
JP139043,Python
JP139043,Azure
JP139043,Databricks
JP139043,Machine Learning
JP139043,LLMs
JP139043,GenAI
JP139043,Prompt Engineering
JP139043,MLOps
JP139043,Statistics
JP114824,Python
JP114824,Azure
JP114824,dbt
JP114824,Airflow
JP114824,Statistics
JP114824,Data Modelling
JP114824,ETL
JP123227,SQL
JP123227,Airflow
JP123227,LLMs
JP123227,MLOps
JP102842,Spark
JP102842,Airflow
JP102842,GenAI
JP102842,ETL
JP116395,SQL
JP116395,Excel
JP116395,Tableau
JP116395,AWS
JP101481,SQL
JP101481,Power BI
JP101481,Azure
JP101481,Snowflake
JP101481,Databricks
JP101481,Machine Learning
JP101481,Prompt Engineering
JP125384,SQL
JP125384,Power BI
JP125384,Azure
JP125384,Spark
JP125384,dbt
JP125384,ETL
JP115954,SQL
JP115954,Python
JP115954,Excel
JP115954,Power BI
JP115954,Azure
JP115954,A/B Testing
JP116522,SQL
JP116522,Python
JP116522,Power BI
JP116522,R
JP116522,Airflow
JP105646,Databricks
JP105646,Machine Learning
JP105646,Git
JP123779,SQL
JP123779,Python
JP123779,Excel
JP123779,Power BI
JP123779,AWS
JP123779,Statistics
JP116784,SQL
JP116784,Databricks
JP116784,Spark
JP116784,Machine Learning
JP116784,GenAI
JP101597,SQL
JP101597,Power BI
JP101597,Tableau
JP101597,AWS
JP108242,SQL
JP108242,Python
JP108242,Excel
JP108242,Power BI
JP108242,Tableau
JP108242,AWS
JP135549,SQL
JP135549,Python
JP135549,Power BI
JP135549,Tableau
JP135549,Snowflake
JP135549,Spark
JP135549,RAG
JP118826,SQL
JP118826,Statistics
JP118826,Git
JP111922,Python
JP111922,Excel
JP111922,Power BI
JP111922,Airflow
JP111922,Machine Learning
JP111922,Data Modelling
JP120692,SQL
JP120692,Azure
JP120692,Machine Learning
JP120692,MLOps
JP120692,ETL
JP138917,SQL
JP138917,Python
JP138917,Excel
JP138917,Power BI
JP138917,Spark
JP138917,Git
JP120891,SQL
JP120891,Excel
JP120891,Azure
JP120891,MLOps
JP120614,Python
JP120614,Power BI
JP120614,R
JP120614,Azure
JP120614,Snowflake
JP120614,dbt
JP120614,Machine Learning
JP120614,MLOps
JP120614,Data Modelling
JP121672,SQL
JP121672,Excel
JP121672,Power BI
JP121672,Airflow
JP121672,ETL
JP124720,SQL
JP124720,Power BI
JP124720,Tableau
JP124720,Git
JP112295,SQL
JP112295,Python
JP112295,Excel
JP112295,R
JP112295,Azure
JP112295,Databricks
JP112295,Spark
JP112295,dbt
JP112295,LLMs
JP123285,SQL
JP107373,Excel
JP107373,Power BI
JP107373,Tableau
JP107373,Snowflake
JP132783,SQL
JP132783,Python
JP132783,Excel
JP132783,dbt
JP132783,Machine Learning
JP132783,Prompt Engineering
JP132783,MLOps
JP125813,Python
JP125813,Power BI
JP125813,Machine Learning
JP125813,MLOps
JP125813,ETL
JP132734,SQL
JP132734,Power BI
JP132734,Tableau
JP132734,Statistics
JP131636,SQL
JP131636,Python
JP131636,Azure
JP131636,AWS
JP131636,dbt
JP131636,Airflow
JP131636,LLMs
JP131636,GenAI
JP131636,ETL
JP131636,Git
JP136661,SQL
JP136661,Power BI
JP136661,Azure
JP136661,AWS
JP136661,Snowflake
JP136661,Databricks
JP136661,Spark
JP136661,dbt
JP136661,Airflow
JP136661,ETL
JP121492,SQL
JP121492,Excel
JP121492,Power BI
JP131271,SQL
JP131271,Python
JP131271,Power BI
JP131271,Tableau
JP116828,SQL
JP116828,Python
JP116828,Power BI
JP116828,Azure
JP116828,Data Modelling
JP116828,ETL
JP112354,SQL
JP112354,Python
JP112354,Excel
JP112354,Tableau
JP112354,AWS
JP112354,Databricks
JP112354,Spark
JP112354,ETL
JP135665,SQL
JP135665,Python
JP135665,Excel
JP135665,Power BI
JP135665,Tableau
JP135665,AWS
JP135665,Databricks
JP135665,dbt
JP135665,RAG
JP135665,Git
JP100042,Excel
JP100042,Power BI
JP100042,Azure
JP100042,ETL
JP115915,Tableau
JP115915,Spark
JP115915,Prompt Engineering
JP115915,MLOps
JP115915,Data Modelling
JP136892,SQL
JP136892,Power BI
JP136892,Azure
JP136892,Snowflake
JP111348,SQL
JP111348,Python
JP111348,Power BI
JP111348,Azure
JP111348,Databricks
JP111348,Airflow
JP111348,Statistics
JP105145,SQL
JP105145,Excel
JP105145,Azure
JP105145,Machine Learning
JP105145,GenAI
JP105145,MLOps
JP137185,SQL
JP137185,Python
JP137185,Power BI
JP137185,MLOps
JP104958,SQL
JP104958,Python
JP104958,Excel
JP104958,Power BI
JP104958,Azure
JP104958,LLMs
JP104958,Prompt Engineering
JP104958,A/B Testing
JP138374,Python
JP138374,Power BI
JP138374,Spark
JP138374,dbt
JP138374,Statistics
JP114198,Excel
JP114198,Power BI
JP114198,Tableau
JP114198,Databricks
JP114198,Machine Learning
JP114198,LLMs
JP114198,GenAI
JP114198,MLOps
JP114198,Statistics
JP139244,SQL
JP139244,Excel
JP139244,Power BI
JP139244,Tableau
JP139244,Statistics
JP139244,Data Modelling
JP108095,SQL
JP106630,SQL
JP106630,Excel
JP106630,Power BI
JP106630,Databricks
JP130522,SQL
JP130522,Python
JP130522,Power BI
JP130522,Azure
JP130522,Snowflake
JP130522,Databricks
JP130522,Spark
JP130522,ETL
JP130522,Git
JP114912,Excel
JP114912,Spark
JP114912,dbt
JP134591,Python
JP134591,Excel
JP134591,Power BI
JP134591,Azure
JP134591,Databricks
JP134591,Airflow
JP135295,SQL
JP135295,Python
JP135295,Excel
JP135295,Power BI
JP135295,AWS
JP135295,Spark
JP135295,LLMs
JP120053,Python
JP120053,Power BI
JP120053,Tableau
JP120053,Azure
JP120053,AWS
JP120053,Spark
JP120053,dbt
JP120053,A/B Testing
JP110766,SQL
JP110766,Excel
JP110766,Power BI
JP110766,dbt
JP110766,LLMs
JP116084,Python
JP116084,Excel
JP116084,Machine Learning
JP116084,LLMs
JP116084,RAG
JP116084,MLOps
JP120517,SQL
JP120517,Python
JP120517,Power BI
JP120517,Snowflake
JP120517,Databricks
JP120517,dbt
JP120517,Machine Learning
JP120517,LLMs
JP120517,MLOps
JP120517,ETL
JP108380,SQL
JP108380,Python
JP108380,Excel
JP108380,Power BI
JP108380,Spark
JP108380,Prompt Engineering
JP108380,A/B Testing
JP100148,SQL
JP100148,Python
JP100148,Azure
JP100148,Databricks
JP100148,Machine Learning
JP127728,SQL
JP127728,Python
JP127728,Excel
JP127728,Power BI
JP127728,Tableau
JP127728,Databricks
JP127728,GenAI
JP130219,SQL
JP130219,Python
JP130219,Excel
JP130219,Power BI
JP138763,SQL
JP138763,Python
JP138763,Excel
JP138763,Power BI
JP138763,Tableau
JP138763,Azure
JP138763,AWS
JP138763,dbt
JP138763,RAG
JP121831,SQL
JP121831,Python
JP121831,Excel
JP121831,Power BI
JP121831,AWS
JP121831,Databricks
JP121831,RAG
JP121831,Git
JP130673,SQL
JP130673,Databricks
JP130673,Machine Learning
JP130673,LLMs
JP130673,GenAI
JP130673,RAG
JP130673,Prompt Engineering
JP130673,MLOps
JP130673,Statistics
JP130673,ETL
JP130673,Git
JP116111,SQL
JP116111,Python
JP116111,Excel
JP116111,Power BI
JP116111,Azure
JP116111,AWS
JP116111,Machine Learning
JP116111,GenAI
JP116111,Git
JP100206,SQL
JP100206,Power BI
JP100206,Azure
JP100206,Databricks
JP100206,dbt
JP100206,Airflow
JP100206,Machine Learning
JP100206,GenAI
JP100206,RAG
JP100206,Prompt Engineering
JP100206,MLOps
JP127424,SQL
JP127424,Python
JP127424,AWS
JP127424,LLMs
JP127424,Statistics
JP132266,SQL
JP132266,Python
JP132266,Databricks
JP132266,dbt
JP132266,ETL
JP132266,Git
JP122648,Python
JP122648,Power BI
JP122648,Azure
JP122648,AWS
JP122648,ETL
JP133760,SQL
JP133760,Python
JP133760,Excel
JP133760,Tableau
JP133760,Spark
JP133760,RAG
JP122903,SQL
JP122903,Python
JP122903,Power BI
JP122903,Tableau
JP122903,Databricks
JP122903,Statistics
JP124435,R
JP124435,Azure
JP124435,AWS
JP124435,Machine Learning
JP124435,LLMs
JP124435,GenAI
JP124435,RAG
JP124435,MLOps
JP124435,Git
JP110340,SQL
JP110340,Python
JP110340,Tableau
JP110340,Azure
JP110340,AWS
JP110340,dbt
JP110340,Airflow
JP110340,Machine Learning
JP110340,MLOps
JP110340,Data Modelling
JP110340,ETL
JP110340,Git
JP113026,SQL
JP113026,Python
JP113026,Power BI
JP113026,AWS
JP113026,Spark
JP113026,dbt
JP113026,Statistics
JP126077,Python
JP126077,ETL
JP126077,Git
JP135054,SQL
JP135054,Power BI
JP135054,Tableau
JP135054,MLOps
JP135054,A/B Testing
JP132032,Python
JP132032,Power BI
JP132032,Azure
JP132032,AWS
JP132032,Databricks
JP132032,dbt
JP103302,SQL
JP103302,Python
JP103302,Excel
JP103302,Machine Learning
JP103302,LLMs
JP103302,Data Modelling
JP103302,ETL
JP111886,SQL
JP111886,Python
JP111886,AWS
JP111886,dbt
JP111886,Airflow
JP111886,Statistics
JP111886,ETL
JP104527,SQL
JP104527,Python
JP104527,Excel
JP104527,Power BI
JP104527,AWS
JP104527,Statistics
JP128814,SQL
JP128814,Python
JP128814,Excel
JP128814,Power BI
JP128814,Tableau
JP128814,AWS
JP128814,Machine Learning
JP128814,Statistics
JP128814,ETL
JP103785,SQL
JP103785,Excel
JP103785,Tableau
JP103785,GenAI
JP107977,SQL
JP107977,Python
JP107977,Excel
JP107977,Power BI
JP107977,Azure
JP107977,Data Modelling
JP134011,SQL
JP134011,Python
JP134011,Power BI
JP134011,Tableau
JP134011,Databricks
JP134011,Spark
JP134011,Data Modelling
JP107648,SQL
JP107648,Power BI
JP107648,Git
JP100027,SQL
JP100027,Python
JP100027,Excel
JP100027,Azure
JP100027,Snowflake
JP100027,Spark
JP100027,dbt
JP100027,ETL
JP127882,Python
JP127882,LLMs
JP127882,GenAI
JP104849,SQL
JP104849,Tableau
JP104849,AWS
JP104849,Databricks
JP104849,Spark
JP104849,LLMs
JP104849,Prompt Engineering
JP104849,Data Modelling
JP104849,ETL
JP109520,SQL
JP109520,Excel
JP109520,Power BI
JP109520,AWS
JP109520,Prompt Engineering
JP123907,SQL
JP123907,Excel
JP123907,Power BI
JP123907,AWS
JP123907,Machine Learning
JP116418,SQL
JP116418,Python
JP116418,Excel
JP116418,Power BI
JP116418,Tableau
JP116418,Git
JP128596,SQL
JP128596,Python
JP128596,Excel
JP128596,Databricks
JP128596,LLMs
JP128596,Statistics
JP103095,SQL
JP103095,Python
JP103095,Excel
JP103095,Power BI
JP103095,Tableau
JP122826,SQL
JP122826,Power BI
JP122826,Snowflake
JP122826,Git
JP114528,SQL
JP114528,Python
JP114528,Power BI
JP114528,Tableau
JP114528,AWS
JP114528,Spark
JP114528,ETL
JP136904,SQL
JP136904,Databricks
JP136904,ETL
JP104359,Python
JP104359,Excel
JP104359,Power BI
JP104359,Tableau
JP104359,Azure
JP104359,Snowflake
JP104359,dbt
JP130453,Excel
JP130453,Power BI
JP130453,Azure
JP130453,AWS
JP130453,Airflow
JP130453,ETL
JP130453,Git
JP124874,SQL
JP124874,Python
JP124874,Excel
JP124874,Power BI
JP124874,AWS
JP124874,Machine Learning
JP124874,LLMs
JP124874,GenAI
JP124874,RAG
JP124874,Prompt Engineering
JP124874,MLOps
JP104674,SQL
JP104674,Excel
JP104674,Tableau
JP104674,R
JP104674,Snowflake
JP104674,A/B Testing
JP118515,Excel
JP118515,Snowflake
JP118515,Databricks
JP118515,Airflow
JP110377,SQL
JP110377,Python
JP110377,Excel
JP110377,Power BI
JP110377,Tableau
JP110377,AWS
JP110377,Snowflake
JP110377,Statistics
JP110377,Data Modelling
JP107313,SQL
JP107313,Python
JP107313,Power BI
JP124736,SQL
JP124736,Excel
JP124736,Power BI
JP124736,Tableau
JP124736,Snowflake
JP124736,Airflow
JP124736,Machine Learning
JP124736,LLMs
JP124736,MLOps
JP124736,Git
JP136999,Excel
JP136999,Power BI
JP136999,Tableau
JP136999,Azure
JP136999,Git
JP119416,SQL
JP119416,Excel
JP119416,LLMs
JP125428,SQL
JP125428,Azure
JP125428,LLMs
JP125428,GenAI
JP125428,A/B Testing
JP117062,Python
JP117062,Excel
JP117062,Power BI
JP117062,Machine Learning
JP129229,SQL
JP129229,Python
JP129229,Excel
JP129229,Power BI
JP129229,Tableau
JP129229,Machine Learning
JP104561,SQL
JP104561,Python
JP104561,Excel
JP104561,Azure
JP104561,Databricks
JP104561,Spark
JP104561,Git
JP109035,Python
JP109035,Excel
JP109035,Power BI
JP109035,Azure
JP109035,AWS
JP109035,Machine Learning
JP109035,LLMs
JP109035,GenAI
JP109035,Prompt Engineering
JP109035,MLOps
JP105731,SQL
JP105731,Excel
JP105731,Power BI
JP105731,Machine Learning
JP105731,LLMs
JP105731,GenAI
JP105731,Prompt Engineering
JP105731,MLOps
JP105731,Statistics
JP115042,SQL
JP115042,Excel
JP115042,Machine Learning
JP115042,LLMs
JP115042,MLOps
JP133408,SQL
JP133408,Python
JP133408,Excel
JP133408,Statistics
JP131061,SQL
JP131061,Python
JP131061,Power BI
JP131061,Snowflake
JP131061,Data Modelling
JP134824,Excel
JP134824,Power BI
JP134824,Tableau
JP134824,Azure
JP134824,Databricks
JP134824,Airflow
JP134824,MLOps
